WORD	PF	OTHER	RELATION	LLR	PEARSONRESID	LOGODDSRATIO	PMI	DELTAPC2W	DELTAPW2C	KLDC2W	KLDW2C
extorted	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
fastened	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
intervened	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
itemized	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
languished	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
lessened	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
merited	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
negotiated	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
occupied	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
perished	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
profaned	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
progressed	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
reaped	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
recoiled	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
renounced	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
responded	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
riveted	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
seized	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
severed	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
shifted	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
shrunken	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
slowed	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
softened	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
squandered	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
stolen	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
strangled	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
tasted	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
toppled	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
traded	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
unfolded	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
usurped	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
visited	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
waved	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
whitened	1	0	attraction	9.90117701200328	11.7980238762892	27.5100648386076	7.14145613546118	0.00102354145342886	0.992924357319955	0.00584412244963963	7.14145613546118
been	408	88	attraction	3775.85944404487	215.804198153724	7.01686599938976	6.8596851670458	0.416962399016996	0.818440747167213	2.41343757600755	5.20184409738736
arisen	7	1	attraction	63.3368331632114	29.1688644887479	6.89606557030869	6.94881105751879	0.00715748887875227	0.867967498241875	0.0395703588998159	5.70649151769173
